2.0,0.0,61.0
-1.0,1.0,62.0
2.0,1.0,61.0
4.0,1.0,62.0
4.0,1.0,62.0
4.0,0.0,61.0
4.0,1.0,63.0
4.0,1.0,62.0
4.0,1.0,62.0
1.0,1.0,62.0
3.0,1.0,62.0
4.0,2.0,64.0
1.0,0.0,59.0
1.0,1.0,61.0
-4.0,1.0,60.0
2.0,2.0,63.0
3.0,2.0,60.0
8.0,-1.0,59.0
18.0,-1.0,61.0
3.0,3.0,65.0
4.0,-1.0,58.0
3.0,-2.0,56.0
6.0,1.0,63.0
5.0,4.0,68.0
6.0,1.0,61.0
0.0,0.0,59.0
11.0,2.0,65.0
13.0,-1.0,61.0
1.0,1.0,62.0
4.0,1.0,61.0
3.0,1.0,62.0
7.0,1.0,64.0
3.0,-1.0,59.0
-1.0,1.0,61.0
6.0,1.0,64.0
3.0,1.0,61.0
6.0,0.0,60.0
7.0,1.0,62.0
1.0,2.0,63.0
1.0,1.0,60.0
5.0,1.0,61.0
8.0,1.0,63.0
4.0,1.0,61.0
3.0,2.0,63.0
4.0,2.0,63.0
2.0,1.0,57.0
4.0,1.0,64.0
2.0,-1.0,58.0
2.0,1.0,61.0
5.0,2.0,64.0
6.0,0.0,61.0
2.0,0.0,60.0
2.0,0.0,60.0
4.0,1.0,61.0
3.0,1.0,62.0
5.0,1.0,61.0
5.0,0.0,60.0
3.0,1.0,63.0
5.0,1.0,63.0
6.0,0.0,60.0
3.0,2.0,63.0
3.0,2.0,64.0
6.0,0.0,62.0
4.0,0.0,60.0
2.0,1.0,61.0
6.0,4.0,71.0
-1.0,-1.0,58.0
6.0,0.0,61.0
3.0,-1.0,60.0
-1.0,0.0,59.0
0.0,2.0,62.0
9.0,-1.0,61.0
5.0,0.0,60.0
4.0,2.0,64.0
5.0,0.0,61.0
6.0,1.0,61.0
2.0,1.0,61.0
3.0,1.0,61.0
0.0,0.0,61.0
1.0,0.0,61.0
2.0,0.0,61.0
2.0,2.0,64.0
4.0,-1.0,59.0
7.0,3.0,65.0
-2.0,0.0,60.0
3.0,1.0,62.0
-4.0,0.0,60.0
4.0,1.0,63.0
7.0,-1.0,60.0
1.0,-1.0,60.0
3.0,0.0,62.0
2.0,1.0,61.0
2.0,1.0,62.0
1.0,0.0,61.0
4.0,0.0,62.0
4.0,0.0,61.0
4.0,1.0,62.0
2.0,1.0,62.0
4.0,1.0,64.0
0.0,1.0,61.0
-7.0,0.0,59.0
-1.0,1.0,61.0
3.0,2.0,62.0
14.0,0.0,61.0
18.0,-1.0,62.0
13.0,-1.0,61.0
12.0,-1.0,61.0
8.0,1.0,62.0
11.0,1.0,63.0
6.0,1.0,61.0
14.0,-3.0,56.0
15.0,2.0,64.0
12.0,1.0,64.0
12.0,0.0,63.0
13.0,-1.0,57.0
16.0,3.0,67.0
9.0,1.0,60.0
16.0,0.0,62.0
13.0,-1.0,62.0
6.0,-2.0,60.0
3.0,-2.0,59.0
-3.0,0.0,62.0
4.0,0.0,63.0
10.0,-3.0,59.0
9.0,-1.0,61.0
0.0,2.0,64.0
-8.0,1.0,61.0
-7.0,1.0,61.0
7.0,0.0,62.0
11.0,-1.0,62.0
1.0,1.0,63.0
3.0,1.0,62.0
4.0,2.0,64.0
-1.0,2.0,63.0
2.0,0.0,60.0
-6.0,-2.0,57.0
2.0,1.0,63.0
1.0,-1.0,62.0
3.0,0.0,60.0
1.0,0.0,61.0
6.0,1.0,65.0
6.0,-2.0,58.0
9.0,1.0,63.0
-2.0,1.0,61.0
1.0,2.0,64.0
1.0,1.0,61.0
1.0,1.0,62.0
3.0,1.0,62.0
0.0,1.0,62.0
0.0,1.0,62.0
3.0,1.0,62.0
4.0,1.0,62.0
-2.0,2.0,62.0
1.0,2.0,62.0
-1.0,1.0,61.0
8.0,1.0,62.0
2.0,1.0,62.0
0.0,1.0,62.0
1.0,1.0,62.0
1.0,1.0,62.0
2.0,1.0,62.0
3.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
1.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
1.0,1.0,61.0
1.0,1.0,62.0
1.0,1.0,62.0
2.0,1.0,62.0
1.0,1.0,62.0
1.0,1.0,62.0
3.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
3.0,1.0,62.0
1.0,1.0,61.0
1.0,0.0,61.0
1.0,0.0,62.0
1.0,3.0,66.0
4.0,0.0,60.0
10.0,-2.0,58.0
-1.0,0.0,63.0
-1.0,2.0,64.0
0.0,1.0,61.0
2.0,1.0,61.0
3.0,1.0,63.0
2.0,1.0,61.0
-1.0,0.0,61.0
2.0,0.0,61.0
2.0,1.0,63.0
2.0,1.0,61.0
6.0,0.0,61.0
1.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,61.0
3.0,0.0,61.0
6.0,2.0,64.0
3.0,1.0,62.0
4.0,1.0,62.0
3.0,2.0,63.0
3.0,2.0,62.0
3.0,1.0,62.0
3.0,1.0,62.0
2.0,1.0,61.0
3.0,1.0,62.0
2.0,2.0,63.0
3.0,0.0,61.0
5.0,-1.0,58.0
2.0,0.0,58.0
0.0,1.0,60.0
3.0,0.0,61.0
5.0,1.0,63.0
1.0,1.0,62.0
1.0,0.0,62.0
0.0,1.0,62.0
4.0,1.0,62.0
3.0,0.0,61.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,61.0
2.0,1.0,62.0
3.0,1.0,62.0
2.0,0.0,61.0
2.0,1.0,62.0
3.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,0.0,61.0
3.0,1.0,62.0
3.0,1.0,62.0
2.0,1.0,62.0
2.0,1.0,62.0
2.0,0.0,61.0
3.0,0.0,62.0
2.0,1.0,62.0
3.0,0.0,61.0
3.0,1.0,62.0
1.0,1.0,61.0
3.0,0.0,61.0
2.0,2.0,64.0
0.0,1.0,62.0
3.0,0.0,61.0
5.0,0.0,62.0
2.0,-1.0,60.0
1.0,1.0,62.0
2.0,1.0,62.0
1.0,0.0,61.0
2.0,0.0,61.0
4.0,1.0,62.0
4.0,1.0,62.0
4.0,0.0,62.0
1.0,0.0,61.0
1.0,1.0,63.0
5.0,0.0,62.0
1.0,1.0,63.0
3.0,0.0,62.0
4.0,0.0,61.0
